"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PDLIM1",2.06585997380527e-203,0.738863507983674,0.931,0.434,6.96070859573947e-199
"GABRB3",1.97477430995763e-202,0.421907779103706,0.504,0.115,6.65380455997125e-198
"B3GNT7",4.23598967880748e-202,0.474118987453937,0.447,0.088,1.42727436237739e-197
"SEPP1",1.2673768520114e-199,0.799865012471937,0.875,0.402,4.2702995651672e-195
"CYP2S1",2.42662412899853e-197,0.489901753715515,0.667,0.2,8.17626734024764e-193
"RP11-20D14.6",7.97333064022931e-196,0.506142086314305,0.593,0.166,2.68653402591886e-191
"NDUFAB1",2.37902401737081e-194,0.758191778450189,0.99,0.836,8.01588352412919e-190
"TRDN",1.1057214732137e-191,0.492407149054932,0.448,0.096,3.72561793184625e-187
"RPL8",3.2766261348234e-191,0.293147089424046,1,1,1.1040264098674e-186
"RP11-132A1.3",3.62330851329776e-190,0.465420887407158,0.505,0.121,1.22083757047055e-185
"SERPINB9",2.07247599483966e-189,0.625015421745629,0.571,0.157,6.98300061701275e-185
"DIAPH2",2.11669967260449e-189,0.675926459132121,0.704,0.26,7.13200787687357e-185
"COX7B",8.26146591637918e-188,0.652096112507218,0.997,0.874,2.7836183258648e-183
"COX7A2",1.32904752657954e-184,0.521905788704982,1,0.986,4.4780927360571e-180
"FXYD5",1.36217883333236e-184,0.718363214309104,0.873,0.431,4.58972536103005e-180
"CXCL12",4.56404148662327e-183,0.353560866977994,0.415,0.083,1.53780813850284e-178
"PHC1",1.85054645904164e-176,0.522200757505137,0.634,0.212,6.23523123909489e-172
"TNFRSF12A",7.59821443616743e-174,0.603849912063657,0.77,0.307,2.56014237212225e-169
"MID1IP1",7.1416755271586e-171,0.570922099776975,0.801,0.334,2.40631615212082e-166
"UQCRH",8.61197168785633e-171,0.460152872417241,1,0.995,2.90171774050631e-166
"CLDN6",1.43160862400457e-170,0.674618758694763,0.994,0.587,4.82366209772099e-166
"SERF2",3.53067890526528e-170,0.416225970517817,1,0.998,1.18962695034008e-165
"SOCS1",1.4311598354561e-169,0.481095011290011,0.524,0.146,4.8221499495858e-165
"EIF4EBP1",2.104765592816e-168,0.748480090743741,0.956,0.642,7.09179718843424e-164
"HSPE1",2.30182125715267e-168,0.587220901871824,0.999,0.96,7.75575654385022e-164
"MAD2L2",9.74068349310259e-167,0.667596910031829,0.972,0.743,3.28202589616599e-162
"CDH1",4.86693870660844e-166,0.433752724381034,0.634,0.204,1.63986632780465e-161
"RRAS2",8.1326835488141e-166,0.571357371095901,0.794,0.351,2.74022639493742e-161
"SEPHS1",8.27151073280865e-164,0.572925447315034,0.751,0.312,2.78700282631255e-159
"GRID2",2.41559977370029e-163,0.26254479263952,0.269,0.035,8.13912187750577e-159
"CHCHD10",4.11920889150717e-163,0.743080390664407,0.945,0.651,1.38792624390442e-158
"CLDN7",1.30494428195998e-162,0.448478720244085,0.759,0.277,4.39687926363595e-158
"NDUFA4",6.49993431649428e-162,0.44740340388377,0.999,0.996,2.19008786859958e-157
"PPP1R14B",1.16258930856124e-160,0.664965150180637,0.966,0.658,3.91722841626625e-156
"CYB5A",1.72810849398626e-160,0.649288560390036,0.903,0.492,5.82268875963731e-156
"PACSIN3",2.33748748128633e-160,0.336474452838998,0.459,0.114,7.87593031944615e-156
"RP11-35J1.2",2.95495988160164e-160,0.30401551117411,0.332,0.059,9.95644182506857e-156
"ZNF398",1.25152595986665e-158,0.351045572719756,0.411,0.095,4.21689156917468e-154
"SAP18",1.72131661356081e-158,0.716174005862657,0.994,0.917,5.79980419773178e-154
"GPR160",1.94968741947832e-158,0.395069815529851,0.476,0.128,6.56927679119026e-154
"MT-ATP6",6.0647163998461e-157,0.739608381247783,0.998,0.961,2.04344554376415e-152
"TPD52",2.65582293137575e-155,0.485705471045708,0.698,0.261,8.94852978497746e-151
"RPL36AL",1.7539808031955e-149,0.483933246395968,0.995,0.961,5.90986291828692e-145
"EPCAM",2.15240743725947e-149,0.440553449291478,0.826,0.339,7.25232161910206e-145
"MT-ND2",8.65631633045877e-149,0.568660898174691,1,0.957,2.91665922438478e-144
"MRPS12",9.37917187571577e-149,0.620444958958766,0.894,0.529,3.16021817180367e-144
"S100A10",3.72348996394467e-148,0.41066638619941,0.682,0.25,1.25459270845152e-143
"EZR",7.66659596925453e-148,0.529918601622669,0.855,0.409,2.58318284588062e-143
"UCKL1",6.98352415171603e-147,0.405605293781717,0.544,0.173,2.3530286276792e-142
"MT-ND1",8.44833818637082e-147,0.565439177874449,0.999,0.955,2.84658306851578e-142
"GJA1",1.46802015258773e-146,0.6658754838115,0.941,0.591,4.94634710212911e-142
"RPS29",3.95133170298338e-146,0.28514427965407,1,1,1.33136170400322e-141
"DMKN",1.62759597024048e-145,0.620123930838297,0.959,0.634,5.48402186212829e-141
"USP28",8.03561863747082e-145,0.364137030861738,0.501,0.147,2.70752134370942e-140
"HMGB3",1.08257613254053e-144,0.69409066167834,0.969,0.749,3.64763202098205e-140
"ID1",2.15616564839064e-144,0.871285716439596,0.968,0.688,7.26498453568742e-140
"RASGRP2",9.70436567726885e-142,0.349514636566587,0.408,0.102,3.26978897129897e-137
"EPS8L2",5.06285956370817e-141,0.358887891815026,0.519,0.159,1.70587990139583e-136
"BMP4",2.3742485845429e-140,0.415867975309095,0.465,0.133,7.99979318075884e-136
"MT-CO2",3.04828233915746e-140,0.652222065716412,1,0.994,1.02708825135571e-135
"MRPS34",6.05369185952344e-140,0.612485319064563,0.962,0.702,2.03973093514783e-135
"PIM1",9.8723980253804e-140,0.423489243028492,0.581,0.199,3.32640579067167e-135
"FAM195A",5.35181423106335e-139,0.451277694489826,0.631,0.238,1.80324028701448e-134
"PYCARD",5.96363181824378e-139,0.324052123040248,0.418,0.11,2.00938610483906e-134
"ISOC2",2.04178043533394e-138,0.566285706513197,0.859,0.452,6.87957499881417e-134
"USP44",5.44598474452482e-137,0.600647464210186,0.773,0.37,1.83497009982019e-132
"VAMP8",5.31258064587991e-136,0.420810429132824,0.631,0.23,1.79002092282278e-131
"LAPTM4B",2.50278502240757e-135,0.646944098945729,0.959,0.687,8.43288385450007e-131
"SAMHD1",4.9502226803824e-135,0.326043021484241,0.426,0.116,1.66792802992804e-130
"ZFP42",9.62422232492266e-135,0.399539929575661,0.578,0.203,3.24278547015944e-130
"ZIC3",1.7383780203809e-133,0.351521575982211,0.531,0.171,5.85729090187141e-129
"OLFM2",3.45291843350883e-133,0.470102613370556,0.685,0.279,1.16342633698646e-128
"MT1G",3.62530820487256e-133,1.80354677744738,0.583,0.238,1.22151134654976e-128
"FTL",5.14495436453488e-133,0.368801861489343,1,1,1.73354092358638e-128
"FBXO2",1.83020413082722e-132,0.491048846410037,0.78,0.346,6.16668979840924e-128
"PLPP1",4.25071655666314e-132,0.387035667908972,0.601,0.214,1.43223643660208e-127
"EIF5A",4.71497674064992e-131,0.535523168117601,0.996,0.905,1.58866426299458e-126
"MRS2",1.46293059213594e-130,0.3809825034837,0.558,0.191,4.92919833714285e-126
"MATK",9.45424047316669e-130,0.317586290448055,0.408,0.111,3.18551178502878e-125
"DHRS3",3.92641601038681e-129,0.272569107628164,0.343,0.079,1.32296661053973e-124
"MT1H",3.99235490524151e-129,1.39865621573753,0.398,0.111,1.34518406177207e-124
"RCC2",8.65656347930157e-129,0.49526490051235,0.744,0.348,2.91674249871587e-124
"PWAR6",4.26029077676198e-128,0.494826999173566,0.76,0.345,1.43546237432218e-123
"CLIC4",6.93249769950427e-128,0.500056984022658,0.79,0.377,2.33583577487097e-123
"ATP5I",2.62612738545188e-126,0.486607391611755,0.998,0.968,8.84847361254157e-122
"TRIM71",2.46483214859336e-124,0.469154433367617,0.737,0.329,8.30500544147047e-120
"SRM",8.23414055152883e-123,0.567760744246422,0.965,0.728,2.77441131743212e-118
"NOP16",1.37311909413333e-122,0.465760341042555,0.716,0.318,4.62658747577285e-118
"LINC00545",2.2967064127773e-122,0.326040007659044,0.465,0.146,7.73852258721183e-118
"RPSA",3.85940643525108e-122,0.294411762024529,1,1,1.3003884042935e-117
"TSTD1",1.15315398179567e-120,0.551833843427227,0.941,0.623,3.88543702626233e-116
"GPC4",1.3483652392418e-120,0.429680020032898,0.656,0.269,4.54318183710131e-116
"TMEM64",4.63828419895174e-120,0.275837489013071,0.355,0.09,1.5628234779948e-115
"NDUFB9",7.77884021763418e-120,0.492091319044214,0.99,0.874,2.62100242292966e-115
"KCNK12",8.57667146242394e-119,0.440299613596845,0.594,0.229,2.88982368254912e-114
"DDX21",9.62437294924541e-119,0.518475828625892,0.857,0.475,3.24283622151875e-114
"GADD45GIP1",1.70316830430982e-118,0.493317257927779,0.99,0.854,5.73865528454151e-114
"AURKAIP1",9.32595878611196e-118,0.492188469680352,0.987,0.853,3.14228855339257e-113
"SCD",2.17046186912583e-117,0.491190172038226,0.766,0.365,7.31315422183258e-113
"JADE1",4.67724893112879e-117,0.416697082742871,0.643,0.268,1.57595225485453e-112
"MT-CO3",6.02404359996308e-117,0.498306051850469,1,0.996,2.02974125057156e-112
"DNAJB6",8.81795295293426e-117,0.56012752939418,0.945,0.7,2.97112106796167e-112
"USMG5",1.95086585829761e-116,0.474299637782301,0.993,0.884,6.57324742294797e-112
"SLC25A6",4.70335850846313e-116,0.376757156148615,1,0.996,1.58474961584157e-111
"PPP1R1B",8.08778954555617e-116,0.306894940081871,0.375,0.102,2.7250998094797e-111
"MARVELD3",8.73497957289536e-116,0.329481038956102,0.47,0.154,2.94316401729136e-111
"ERBB3",2.5534314911198e-115,0.273320404494269,0.407,0.118,8.60353206617905e-111
"COX5B",2.77502700207348e-115,0.428051408437915,1,0.959,9.35017598078638e-111
"SLC25A39",3.34036107378813e-115,0.522202730895812,0.956,0.715,1.12550126020217e-110
"IRX2",2.07088456676853e-114,0.415874869617406,0.528,0.193,6.97763845926989e-110
"DHCR24",5.37690883728341e-114,0.360035533424711,0.543,0.199,1.81169566363427e-109
"MAL2",3.31465267186318e-113,0.309699960462023,0.485,0.165,1.11683907125758e-108
"CEBPZ",1.96868072829931e-111,0.488742053648308,0.752,0.374,6.63327284593168e-107
"LIN28A",6.75308334937583e-110,0.521839542908745,0.978,0.738,2.27538390373869e-105
"ABCA7",1.28244631354863e-109,0.285993293603689,0.384,0.111,4.32107460887076e-105
"RP11-469A15.2",1.6618241431521e-109,0.290452892388031,0.436,0.14,5.59935026793669e-105
"ADM",4.77935492818995e-109,0.458026038114621,0.442,0.146,1.61035584950432e-104
"C6orf132",1.15453412250713e-107,0.278149791461919,0.404,0.124,3.89008727237552e-103
"TARS",1.19167286174695e-107,0.367365956568646,0.639,0.267,4.01522254037018e-103
"VSIG10",3.6077225836771e-107,0.346644092540151,0.571,0.223,1.21558604734416e-102
"COX5A",5.14709188475684e-107,0.427535777593635,0.998,0.959,1.73426113964997e-102
"MT1X",2.18893626650818e-106,1.56813101099592,0.905,0.649,7.37540185637266e-102
"TCEA1",1.23992797459907e-105,0.49104677954792,0.954,0.687,4.17781331761411e-101
"ETV4",2.84707824235734e-105,0.259958059334181,0.377,0.11,9.59294542979881e-101
"FOXN3",1.02474643104444e-104,0.392163487252147,0.629,0.274,3.45278062476114e-100
"SEC61G",1.11082979547482e-104,0.464638774830493,0.991,0.893,3.74282991287287e-100
"IQGAP1",3.07226461251386e-104,0.287600103099353,0.501,0.179,1.03516883854042e-99
"POLR3G",3.46469690031895e-104,0.265562049710793,0.368,0.106,1.16739497359347e-99
"POP7",5.60604913961736e-104,0.505849834655926,0.918,0.61,1.88890219710267e-99
"ESRP1",8.69402011831148e-104,0.294517957819721,0.495,0.177,2.92936313866387e-99
"RNASET2",1.78401010855177e-103,0.445128402255704,0.767,0.385,6.01104365975432e-99
"GCHFR",2.81018516718055e-103,0.356726059959214,0.589,0.242,9.46863790229815e-99
"RPRM",4.84818008736609e-103,0.274299362442527,0.384,0.114,1.63354579863713e-98
"PHLDA1",1.76530674150686e-102,0.321299775897844,0.4,0.126,5.94802453483321e-98
"TJP2",6.63649605800635e-102,0.353670263161054,0.533,0.211,2.23610098178466e-97
"TMEM54",7.28873959863456e-102,0.495422182483784,0.617,0.27,2.45586792036393e-97
"MT-ND5",5.94174929413143e-101,0.579802359724739,0.972,0.803,2.00201300716464e-96
"NDUFS5",7.30658466146111e-101,0.380134051994017,0.998,0.985,2.46188063583271e-96
"COMTD1",7.73130212081295e-100,0.276099268533515,0.41,0.133,2.60498493658671e-95
"MRPL34",3.90247205186787e-99,0.493035402143234,0.912,0.614,1.31489893315636e-94
"SLC16A1",6.76137631397644e-98,0.460651920636477,0.835,0.45,2.27817813523122e-93
"BOLA3",9.03533169763722e-98,0.454131177019525,0.833,0.475,3.04436466220188e-93
"C19orf24",2.08593009113758e-97,0.426257844355507,0.813,0.438,7.02833284907896e-93
"LINC01356",3.19799125550932e-97,0.783834978583823,0.386,0.127,1.07753117363131e-92
"CBR1",1.07232434298369e-96,0.456938678931736,0.714,0.358,3.61308964124925e-92
"MIB2",1.37315939411907e-96,0.339820721396674,0.553,0.227,4.6267232625448e-92
"SPINT1",1.94602726966878e-96,0.261456777029244,0.531,0.202,6.55694428242199e-92
"TPST2",2.08992808588609e-96,0.355440056051135,0.54,0.218,7.0418036925846e-92
"ZNF649",3.61026242069486e-96,0.290916761752195,0.484,0.178,1.21644182002893e-91
"COL6A1",1.91675845784797e-95,0.329306385870127,0.505,0.194,6.45832594787294e-91
"LY6E",1.9398669721295e-95,0.36535478016563,0.951,0.635,6.53618777589315e-91
"SKIL",6.36815702067432e-95,0.313014567396503,0.411,0.137,2.14568682654601e-90
"SNRPB",8.51737360002513e-95,0.432366118237155,0.997,0.914,2.86984386079247e-90
"AP1M2",9.7057206178116e-95,0.301986066299525,0.525,0.204,3.27024550496544e-90
"DANT1",1.55755746201297e-94,0.28032568068837,0.41,0.138,5.24803411250649e-90
"MTHFD2",1.74832790187457e-94,0.333606625652643,0.708,0.331,5.89081603257617e-90
"NOP10",1.13415019838847e-93,0.422670258248006,0.988,0.896,3.82140567845012e-89
"APOE",1.50323657965955e-93,0.31828218434175,0.999,0.958,5.06500533150488e-89
"CAPG",5.43788791745355e-93,0.263431075563925,0.493,0.182,1.8322419549068e-88
"PHLDA2",1.07321898477918e-92,0.332384222425625,0.427,0.15,3.61610404731497e-88
"TDRP",3.17518741786255e-92,0.264276879899675,0.417,0.143,1.06984764857461e-87
"GULP1",5.20178243006709e-92,0.328779881839042,0.628,0.278,1.7526885719868e-87
"B3GNT2",4.82341421275675e-91,0.274271459054157,0.417,0.146,1.62520118484626e-86
"ZNF770",1.19056215606051e-90,0.347810431060099,0.581,0.256,4.0114801286303e-86
"COX7C",8.96314379017248e-90,0.265583300766452,1,1,3.02004166866072e-85
"PRR13",4.45693885336464e-89,0.444644555090878,0.952,0.71,1.50172097725268e-84
"SLC2A3",7.35944545657869e-89,0.450292869920106,0.853,0.482,2.47969155213962e-84
"SEMA6A",2.71794053702449e-88,0.471905709128792,0.857,0.508,9.15782884545031e-84
"GNPTAB",3.92966562212558e-88,0.256667517376897,0.382,0.128,1.32406153471899e-83
"IRF2BPL",7.79234112382323e-88,0.271919057740541,0.45,0.166,2.625551418261e-83
"SYMPK",8.36852446094927e-88,0.383325696862253,0.694,0.35,2.81969063187225e-83
"MT-ND4",1.64767111310027e-87,0.41665366346668,1,0.971,5.55166304848004e-83
"FLNB",1.65524479758093e-87,0.292089556028729,0.521,0.212,5.57718182096919e-83
"AKIRIN1",3.65047552471359e-87,0.441332772446219,0.868,0.533,1.229991223297e-82
"VCL",7.72003450031998e-87,0.422904955332951,0.709,0.368,2.60118842453782e-82
"NACC1",1.11803094131949e-86,0.316075482208764,0.57,0.246,3.7670934536819e-82
"C1QBP",2.19359842396849e-86,0.415838884795545,0.984,0.829,7.39111052971944e-82
"PLA2G12A",1.59301805535349e-85,0.340714079710882,0.643,0.305,5.36751503570804e-81
"FGF2",2.10907750151173e-85,0.254646367397112,0.393,0.137,7.10632573359363e-81
"NDUFB7",5.71734933453056e-85,0.41626657714726,0.986,0.864,1.92640368477673e-80
"LSM7",1.30141193439065e-84,0.385769055941004,0.993,0.937,4.38497737173586e-80
"PIF1",1.66973007955055e-84,0.302550557230214,0.559,0.239,5.62598853003763e-80
"SLC44A1",1.62567950182762e-83,0.310295211524898,0.579,0.259,5.47756451345797e-79
"MT-CYB",3.96015017300599e-83,0.55907701470302,0.999,0.947,1.33433299929264e-78
"LARP1",4.90469028997853e-83,0.393608747621289,0.75,0.404,1.65258634630537e-78
"LYPLA1",5.90949808446537e-83,0.435266468009285,0.865,0.546,1.99114628457976e-78
"MT1E",6.27765763222342e-83,1.00929985110953,0.555,0.27,2.11519396260136e-78
"LAGE3",6.4944679491646e-83,0.458757866834573,0.929,0.673,2.18824603079152e-78
"PPP1R14A",1.74892762991029e-82,0.327909705619181,0.622,0.288,5.89283675621973e-78
"FKBP4",2.3739362898826e-82,0.393774477821407,0.858,0.508,7.99874093513045e-78
"CNIH4",4.23284991795896e-82,0.440601210087337,0.941,0.68,1.42621645135709e-77
"AUTS2",8.80900194561553e-82,0.281568660241421,0.55,0.235,2.9681051155557e-77
"COX6A1",2.11243593299321e-81,0.347615327954171,0.999,0.958,7.11764163262731e-77
"MT-CO1",7.91533386741969e-81,0.334812860094219,1,0.99,2.66699259328839e-76
"PTAR1",9.46153287261979e-81,0.27793782485513,0.47,0.188,3.18796888610051e-76
"DAZAP1",1.39634950341732e-80,0.392467775484629,0.847,0.494,4.70486001681432e-76
"COL9A3",4.70657019493968e-80,0.260587007987002,0.473,0.188,1.58583176148298e-75
"SNRPF",2.14157300334582e-78,0.353030070616107,0.996,0.954,7.21581607747342e-74
"SIGIRR",5.02632626595632e-78,0.30581870351918,0.575,0.262,1.69357037205132e-73
"ZNF121",5.5412706182638e-78,0.268516463133738,0.485,0.202,1.86707572211781e-73
"MIF",1.11209775367834e-77,0.333624638672203,1,0.981,3.74710217124379e-73
"POLR2L",1.52869368595527e-77,0.390708191737561,0.986,0.868,5.15078050545767e-73
"HN1",1.61446301540598e-77,0.408611857486811,0.985,0.86,5.43977168410891e-73
"SYNGR1",2.54636681151547e-77,0.335727846748562,0.612,0.293,8.57972833472022e-73
"PLS3",6.82997035286547e-77,0.284840568065089,0.665,0.318,2.30129021069449e-72
"HMGA1",9.60859164240563e-77,0.261550288082416,1,0.999,3.23751886799215e-72
"YDJC",9.80568682325758e-77,0.31044963802469,0.601,0.285,3.30392811822841e-72
"CEBPZOS",1.2681132536126e-76,0.33137598225366,0.636,0.31,4.27278079672228e-72
"GLIPR2",8.70049162587611e-76,0.264059443731329,0.361,0.128,2.9315436484227e-71
"HCFC1R1",1.76746355610023e-75,0.39854550950165,0.825,0.487,5.95529170592413e-71
"RAB34",5.67179589191321e-75,0.398399230495508,0.904,0.649,1.91105490782124e-70
"REXO2",8.56108881743897e-75,0.373330978940773,0.737,0.399,2.88457326614789e-70
"PRDX1",1.4336187636084e-74,0.339449900998035,0.996,0.966,4.83043506210214e-70
"UBE2G1",6.52315405710824e-74,0.327305200204191,0.702,0.362,2.19791152800205e-69
"PTPN12",1.7644091439573e-73,0.279043470755992,0.571,0.265,5.94500016964974e-69
"POLR1D",2.96329504216067e-73,0.399904292528751,0.957,0.721,9.98452631505616e-69
"IGFBP4",3.53979801493381e-73,0.283156670966756,0.514,0.225,1.1926995431518e-68
"KRTCAP3",2.490964939594e-72,0.251796118711238,0.474,0.2,8.39305726746803e-68
"RAC3",3.23315242128437e-72,0.396286648069294,0.78,0.47,1.08937837682756e-67
"C21orf59",4.00318121083706e-72,0.361652083116257,0.684,0.356,1.34883187717944e-67
"JPX",5.21998747064934e-71,0.381617159256818,0.863,0.542,1.75882257836059e-66
"QDPR",6.26776598065694e-71,0.293172658670598,0.628,0.311,2.11186106952255e-66
"C20orf27",2.74791109070713e-70,0.395730037854015,0.883,0.6,9.2588116290286e-66
"HK1",4.26610359282536e-70,0.252077388063458,0.53,0.236,1.43742094456658e-65
"RAB3B",7.58180546628047e-70,0.292035240643523,0.563,0.264,2.55461353380854e-65
"PTGES2",1.48021946352552e-69,0.271589009158519,0.657,0.326,4.98745146040288e-65
"ISCA1",6.89693502431277e-69,0.338999659350918,0.732,0.409,2.32385328709194e-64
"PGAM1",1.51531385667007e-68,0.365791189993048,0.996,0.923,5.10569850866412e-64
"MRPL41",3.05267561485345e-68,0.387259257145211,0.951,0.727,1.02856852166872e-63
"TOMM40",6.0142524462997e-68,0.38337886740042,0.88,0.576,2.02644221925622e-63
"GPATCH4",1.25280048663598e-67,0.285706560852836,0.586,0.285,4.22118595967127e-63
"SNRNP25",1.81570910536173e-67,0.370904384798736,0.867,0.57,6.11785025960581e-63
"UQCR10",4.60410828143598e-67,0.30829359691338,0.998,0.966,1.55130824434704e-62
"TXN",4.70669718399032e-67,0.35421417535056,0.995,0.931,1.5858745491737e-62
"UPP1",7.30887537125138e-67,0.252087756453642,0.752,0.411,2.46265246758944e-62
"SNRPG",7.63522788393099e-67,0.355831142640044,0.995,0.921,2.57261368321171e-62
"YBX3",8.91444212213982e-67,0.375287175315351,0.93,0.66,3.00363212863379e-62
"MRPL4",9.26604025319566e-67,0.330539448200429,0.797,0.463,3.12209960291174e-62
"COX20",1.02512706326056e-66,0.371654197306691,0.835,0.533,3.45406312695012e-62
"ACTN4",1.08001405082939e-66,0.284801969629305,0.681,0.356,3.63899934286455e-62
"PSMG4",1.11438682339456e-66,0.301732500721915,0.616,0.314,3.75481496274565e-62
"KIF1A",1.26393018962189e-66,0.283911363806237,0.491,0.219,4.25868638091201e-62
"SDHD",3.64292639137308e-66,0.275457676547266,0.586,0.285,1.22744761830925e-61
"PPM1B",3.52932618614043e-65,0.255862516844523,0.571,0.277,1.18917116515816e-60
"ATP6V0E1",1.10521887635063e-64,0.378517068838158,0.957,0.751,3.72392448197582e-60
"SERBP1",1.59791947025229e-64,0.319990569618043,0.996,0.928,5.38402986306807e-60
"MCL1",4.54914314543461e-64,0.30318206151899,0.686,0.365,1.53278829142274e-59
"NIPA2",1.37123519504628e-63,0.255781404601313,0.549,0.262,4.62023986618892e-59
"LYAR",1.40612192156279e-63,0.30450232803739,0.638,0.339,4.73778720251365e-59
"EIF1AX",2.14866186806426e-63,0.366313297647965,0.914,0.659,7.23970129825573e-59
"MT-ND3",5.82479376747342e-63,0.367113933211418,0.994,0.919,1.96260601201249e-58
"PDCD2",8.454077108234e-63,0.391406618726622,0.828,0.536,2.84851674084836e-58
"LPCAT1",1.79544923319626e-62,0.28366946824365,0.539,0.26,6.04958664633148e-58
"MYBL2",8.91971817252103e-62,0.276159648481087,0.665,0.356,3.00540984104924e-57
"EMC9",2.12388714939903e-61,0.263384781473513,0.641,0.333,7.15622536118509e-57
"ATP5D",2.35663497442042e-61,0.33125222119403,0.989,0.857,7.94044588281218e-57
"G3BP2",4.37303639387948e-61,0.289933090286777,0.71,0.384,1.47345088255375e-56
"TRIP6",6.28017796059672e-61,0.295003618331135,0.747,0.417,2.11604316204346e-56
"EMG1",7.28458829727949e-61,0.285495338939292,0.664,0.349,2.45446918088535e-56
"ATP6V1G1",1.14228756001539e-60,0.33291742903378,0.991,0.904,3.84882370471586e-56
"LINC00665",3.45726943713594e-60,0.294922249721327,0.699,0.386,1.16489236414858e-55
"LINC00657",7.07539607013352e-60,0.30615401306957,0.685,0.384,2.38398395187079e-55
"SNRPD1",1.00198869735888e-59,0.325749302114946,0.991,0.926,3.37610071688102e-55
